Date-Return
Tue May 20 00:00:00 EDT 2008-"-0.014084507042253521"
Tue May 20 00:00:00 EDT 2008-"-0.08974358974358974"
Tue May 20 00:00:00 EDT 2008-"-0.00510204081632653"
Tue May 20 00:00:00 EDT 2008-"-0.02"
Tue May 20 00:00:00 EDT 2008-"-0.10112359550561797"
Tue May 20 00:00:00 EDT 2008-"-0.011111111111111112"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.021739130434782608"
Tue May 20 00:00:00 EDT 2008-"-0.017880971443821725"
Tue May 20 00:00:00 EDT 2008-"-0.04168797953964194"
Tue May 20 00:00:00 EDT 2008-"-0.002551020408163265"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.010101010101010102"
Tue May 20 00:00:00 EDT 2008-"-0.01"
Tue May 20 00:00:00 EDT 2008-"-0.06293339330559616"
Tue May 20 00:00:00 EDT 2008-"-0.03859459459459459"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.033101045296167246"
Tue May 20 00:00:00 EDT 2008-"-0.04419355913011623"
Tue May 20 00:00:00 EDT 2008-"-0.025295191722458917"
Tue May 20 00:00:00 EDT 2008-"-0.004242424242424243"
Tue May 20 00:00:00 EDT 2008-"-0.01"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.007936507936507936"
Tue May 20 00:00:00 EDT 2008-"-0.023255813953488372"
Tue May 20 00:00:00 EDT 2008-"-0.03731343283582089"
Tue May 20 00:00:00 EDT 2008-"-0.007407407407407408"
Tue May 20 00:00:00 EDT 2008-"-0.0036900369003690036"
Tue May 20 00:00:00 EDT 2008-"-0.03214285714285714"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.017543859649122806"
Tue May 20 00:00:00 EDT 2008-"-0.006968641114982578"
Tue May 20 00:00:00 EDT 2008-"-0.010344827586206896"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.00684931506849315"
Tue May 20 00:00:00 EDT 2008-"-0.016835016835016835"
Tue May 20 00:00:00 EDT 2008-"-0.003355704697986577"
Tue May 20 00:00:00 EDT 2008-"-0.006666666666666667"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.013157894736842105"
Tue May 20 00:00:00 EDT 2008-"-0.02564102564102564"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.011331660202296753"
Tue May 20 00:00:00 EDT 2008-"-0.023909237688134462"
Tue May 20 00:00:00 EDT 2008-"-0.0010875677412577475"
Tue May 20 00:00:00 EDT 2008-"-0.01921818181818182"
Tue May 20 00:00:00 EDT 2008-"-0.017857142857142856"
Tue May 20 00:00:00 EDT 2008-"-0.005917159763313609"
Tue May 20 00:00:00 EDT 2008-"-0.03428571428571429"
Tue May 20 00:00:00 EDT 2008-"-0.0070921985815602835"
Tue May 20 00:00:00 EDT 2008-"-0.015363128491620111"
Tue May 20 00:00:00 EDT 2008-"-0.005555555555555556"
Tue May 20 00:00:00 EDT 2008-"-0.0022172949002217295"
Tue May 20 00:00:00 EDT 2008-"-0.008791208791208791"
Tue May 20 00:00:00 EDT 2008-"-0.013550135501355014"
Tue May 20 00:00:00 EDT 2008-"-0.002702702702702703"
Tue May 20 00:00:00 EDT 2008-"-0.021164021164021163"
Tue May 20 00:00:00 EDT 2008-"-0.02577319587628866"
Tue May 20 00:00:00 EDT 2008-"-0.005128205128205128"
Tue May 20 00:00:00 EDT 2008-"-0.025"
Tue May 20 00:00:00 EDT 2008-"-0.004975124378109453"
Tue May 20 00:00:00 EDT 2008-"-0.007407407407407408"
Tue May 20 00:00:00 EDT 2008-"-0.012195121951219513"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.00966183574879227"
Tue May 20 00:00:00 EDT 2008-"-0.014285714285714285"
Tue May 20 00:00:00 EDT 2008-"-0.0070921985815602835"
Tue May 20 00:00:00 EDT 2008-"-0.01627906976744186"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.002320185614849188"
Tue May 20 00:00:00 EDT 2008-"-0.030942391661158104"
Tue May 20 00:00:00 EDT 2008-"-0.01164"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.013157894736842105"
Tue May 20 00:00:00 EDT 2008-"-0.007249689765528052"
Tue May 20 00:00:00 EDT 2008-"-0.0014565217391304347"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.017094017094017096"
Tue May 20 00:00:00 EDT 2008-"-0.00425531914893617"
Tue May 20 00:00:00 EDT 2008-"-0.005291005291005291"
Tue May 20 00:00:00 EDT 2008-"-0.015625"
Tue May 20 00:00:00 EDT 2008-"-0.008264462809917356"
Tue May 20 00:00:00 EDT 2008-"-0.012244897959183673"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.02"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.0196078431372549"
Tue May 20 00:00:00 EDT 2008-"-0.004116319213915815"
Tue May 20 00:00:00 EDT 2008-"-0.006499074609376516"
Tue May 20 00:00:00 EDT 2008-"-0.008734615384615384"
Tue May 20 00:00:00 EDT 2008-"-0.0038314176245210726"
Tue May 20 00:00:00 EDT 2008-"-0.0030557677616501145"
Tue May 20 00:00:00 EDT 2008-"-0.010091920035996658"
Tue May 20 00:00:00 EDT 2008-"-0.0020037735849056603"
Tue May 20 00:00:00 EDT 2008-"-0.018518518518518517"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.01818181818181818"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.017857142857142856"
Tue May 20 00:00:00 EDT 2008-"-0.021023519909934164"
Tue May 20 00:00:00 EDT 2008-"-0.020503424657534245"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.006779072971125163"
Tue May 20 00:00:00 EDT 2008-"-2.380952380952381e-05"
Tue May 20 00:00:00 EDT 2008-"-0.009330489370520506"
Tue May 20 00:00:00 EDT 2008-"-0.002457142857142857"
Tue May 20 00:00:00 EDT 2008-"-0.008333333333333333"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.0016638935108153079"
Tue May 20 00:00:00 EDT 2008-"-0.014754098360655738"
Tue May 20 00:00:00 EDT 2008-"-0.004893964110929853"
Tue May 20 00:00:00 EDT 2008-"-0.0192"
Tue May 20 00:00:00 EDT 2008-"-0.007936507936507936"
Tue May 20 00:00:00 EDT 2008-"-0.014975499469963008"
Tue May 20 00:00:00 EDT 2008-"-0.030942424242424243"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.0030211480362537764"
Tue May 20 00:00:00 EDT 2008-"-0.008982035928143712"
Tue May 20 00:00:00 EDT 2008-"-0.005952380952380952"
Tue May 20 00:00:00 EDT 2008-"-0.008849557522123894"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.017391304347826087"
Tue May 20 00:00:00 EDT 2008-"-0.014285714285714285"
Tue May 20 00:00:00 EDT 2008-"-0.016853932584269662"
Tue May 20 00:00:00 EDT 2008-"-0.01588135288670196"
Tue May 20 00:00:00 EDT 2008-"-0.0005608540453324787"
Tue May 20 00:00:00 EDT 2008-"-0.021762162162162164"
Tue May 20 00:00:00 EDT 2008-"-0.02631578947368421"
Tue May 20 00:00:00 EDT 2008-"-0.012987012987012988"
Tue May 20 00:00:00 EDT 2008-"-0.03508771929824561"
Tue May 20 00:00:00 EDT 2008-"-0.007462686567164179"
Tue May 20 00:00:00 EDT 2008-"-0.009915621167117377"
Tue May 20 00:00:00 EDT 2008-"-0.03327142857142857"
Tue May 20 00:00:00 EDT 2008-"-0.011764705882352941"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.0196078431372549"
Tue May 20 00:00:00 EDT 2008-"-0.00743223750188897"
Tue May 20 00:00:00 EDT 2008-"-0.004454068839753818"
Tue May 20 00:00:00 EDT 2008-"-0.014157303370786517"
Tue May 20 00:00:00 EDT 2008-"-0.011111111111111112"
Tue May 20 00:00:00 EDT 2008-"-0.021739130434782608"
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-0.0
Tue May 20 00:00:00 EDT 2008-"-0.010752688172043012"
Tue May 20 00:00:00 EDT 2008-"-0.014308426073131956"
Tue May 20 00:00:00 EDT 2008-"-0.0171875"
Tue May 20 00:00:00 EDT 2008-"-0.008264462809917356"
Tue May 20 00:00:00 EDT 2008-"-0.002061855670103093"
Tue May 20 00:00:00 EDT 2008-"-0.020202020202020204"
Tue May 20 00:00:00 EDT 2008-"-0.01098901098901099"
Tue May 20 00:00:00 EDT 2008-"-0.006944444444444444"
Tue May 20 00:00:00 EDT 2008-"-0.06839186691312385"
Tue May 20 00:00:00 EDT 2008-"-0.033928571428571426"
